seconds,m,minutes,hours,sa1_maincode_2016,SA2_NAME16,SA3_NAME16,SA4_NAME16
3770,28859,62.83333333,1.047222222,11901136128,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3646,28426,60.76666667,1.012777778,11901136129,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3693,28744,61.55,1.025833333,11901136130,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3730,28817,62.16666667,1.036111111,11901136131,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3748,29483,62.46666667,1.041111111,11901136132,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3184,21558,53.06666667,0.884444444,11901136133,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3327,23738,55.45,0.924166667,11901136134,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3198,23577,53.3,0.888333333,11901136135,Yagoona - Birrong,Bankstown,Sydney - Inner South West
2884,23148,48.06666667,0.801111111,11901136136,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3013,21303,50.21666667,0.836944444,11901136137,Yagoona - Birrong,Bankstown,Sydney - Inner South West
2939,23213,48.98333333,0.816388889,11901136138,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3104,21457,51.73333333,0.862222222,11901136139,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3459,22053,57.65,0.960833333,11901136140,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3470,22593,57.83333333,0.963888889,11901136141,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3373,23718,56.21666667,0.936944444,11901136142,Yagoona - Birrong,Bankstown,Sydney - Inner South West
3223,21627,53.71666667,0.895277778,11901136143,Yagoona - Birrong,Bankstown,Sydney - Inner South West
2583,22717,43.05,0.7175,11901136144,Yagoona - Birrong,Bankstown,Sydney - Inner South West
2884,23155,48.06666667,0.801111111,11901136145,Yagoona - Birrong,Bankstown,Sydney - Inner South West
2874,23118,47.9,0.798333333,11901136146,Yagoona - Birrong,Bankstown,Sydney - Inner South West
2369,19469,39.48333333,0.658055556,11901157101,Bankstown - North,Bankstown,Sydney - Inner South West
2556,19714,42.6,0.71,11901157102,Bankstown - North,Bankstown,Sydney - Inner South West
2545,19654,42.41666667,0.706944444,11901157103,Bankstown - North,Bankstown,Sydney - Inner South West
2698,19907,44.96666667,0.749444444,11901157104,Bankstown - North,Bankstown,Sydney - Inner South West
2379,19475,39.65,0.660833333,11901157105,Bankstown - North,Bankstown,Sydney - Inner South West
2935,20262,48.91666667,0.815277778,11901157106,Bankstown - North,Bankstown,Sydney - Inner South West
2752,20002,45.86666667,0.764444444,11901157107,Bankstown - North,Bankstown,Sydney - Inner South West
2200,19255,36.66666667,0.611111111,11901157108,Bankstown - North,Bankstown,Sydney - Inner South West
3532,22222,58.86666667,0.981111111,11901157109,Bankstown - North,Bankstown,Sydney - Inner South West
3292,21557,54.86666667,0.914444444,11901157110,Bankstown - North,Bankstown,Sydney - Inner South West
3068,20366,51.13333333,0.852222222,11901157111,Bankstown - North,Bankstown,Sydney - Inner South West
2786,19982,46.43333333,0.773888889,11901157112,Bankstown - North,Bankstown,Sydney - Inner South West
3179,20537,52.98333333,0.883055556,11901157113,Bankstown - North,Bankstown,Sydney - Inner South West
3238,21986,53.96666667,0.899444444,11901157114,Bankstown - North,Bankstown,Sydney - Inner South West
2894,20098,48.23333333,0.803888889,11901157115,Bankstown - North,Bankstown,Sydney - Inner South West
2850,20063,47.5,0.791666667,11901157116,Bankstown - North,Bankstown,Sydney - Inner South West
3280,21341,54.66666667,0.911111111,11901157117,Bankstown - North,Bankstown,Sydney - Inner South West
3024,20340,50.4,0.84,11901157118,Bankstown - North,Bankstown,Sydney - Inner South West
2880,20163,48,0.8,11901157119,Bankstown - North,Bankstown,Sydney - Inner South West
2713,19891,45.21666667,0.753611111,11901157120,Bankstown - North,Bankstown,Sydney - Inner South West
3405,21964,56.75,0.945833333,11901157121,Bankstown - North,Bankstown,Sydney - Inner South West
3061,20396,51.01666667,0.850277778,11901157122,Bankstown - North,Bankstown,Sydney - Inner South West
2876,20101,47.93333333,0.798888889,11901157123,Bankstown - North,Bankstown,Sydney - Inner South West
3259,21545,54.31666667,0.905277778,11901157124,Bankstown - North,Bankstown,Sydney - Inner South West
2638,19829,43.96666667,0.732777778,11901157125,Bankstown - North,Bankstown,Sydney - Inner South West
2751,19942,45.85,0.764166667,11901157126,Bankstown - North,Bankstown,Sydney - Inner South West
3492,22377,58.2,0.97,11901157127,Bankstown - North,Bankstown,Sydney - Inner South West
2711,19852,45.18333333,0.753055556,11901157128,Bankstown - North,Bankstown,Sydney - Inner South West
3072,20859,51.2,0.853333333,11901157129,Bankstown - North,Bankstown,Sydney - Inner South West
3166,20971,52.76666667,0.879444444,11901157130,Bankstown - North,Bankstown,Sydney - Inner South West
2990,20310,49.83333333,0.830555556,11901157131,Bankstown - North,Bankstown,Sydney - Inner South West
2919,20167,48.65,0.810833333,11901157132,Bankstown - North,Bankstown,Sydney - Inner South West
2832,20056,47.2,0.786666667,11901157133,Bankstown - North,Bankstown,Sydney - Inner South West
2830,20051,47.16666667,0.786111111,11901157134,Bankstown - North,Bankstown,Sydney - Inner South West
2880,20109,48,0.8,11901157135,Bankstown - North,Bankstown,Sydney - Inner South West
2662,19822,44.36666667,0.739444444,11901157136,Bankstown - North,Bankstown,Sydney - Inner South West
2413,19542,40.21666667,0.670277778,11901157137,Bankstown - North,Bankstown,Sydney - Inner South West
2368,19482,39.46666667,0.657777778,11901157138,Bankstown - North,Bankstown,Sydney - Inner South West
2374,19478,39.56666667,0.659444444,11901157139,Bankstown - North,Bankstown,Sydney - Inner South West
2977,20221,49.61666667,0.826944444,11901157140,Bankstown - North,Bankstown,Sydney - Inner South West
2288,19395,38.13333333,0.635555556,11901157201,Bankstown - South,Bankstown,Sydney - Inner South West
2356,19478,39.26666667,0.654444444,11901157202,Bankstown - South,Bankstown,Sydney - Inner South West
3338,21404,55.63333333,0.927222222,11901157203,Bankstown - South,Bankstown,Sydney - Inner South West
3026,20692,50.43333333,0.840555556,11901157204,Bankstown - South,Bankstown,Sydney - Inner South West
2335,19454,38.91666667,0.648611111,11901157205,Bankstown - South,Bankstown,Sydney - Inner South West
2644,19853,44.06666667,0.734444444,11901157206,Bankstown - South,Bankstown,Sydney - Inner South West
3031,17815,50.51666667,0.841944444,11901157207,Bankstown - South,Bankstown,Sydney - Inner South West
2611,19844,43.51666667,0.725277778,11901157208,Bankstown - South,Bankstown,Sydney - Inner South West
3024,20525,50.4,0.84,11901157209,Bankstown - South,Bankstown,Sydney - Inner South West
2892,20231,48.2,0.803333333,11901157210,Bankstown - South,Bankstown,Sydney - Inner South West
3279,22105,54.65,0.910833333,11901157211,Bankstown - South,Bankstown,Sydney - Inner South West
3081,20190,51.35,0.855833333,11901157212,Bankstown - South,Bankstown,Sydney - Inner South West
3069,20418,51.15,0.8525,11901157213,Bankstown - South,Bankstown,Sydney - Inner South West
2669,19936,44.48333333,0.741388889,11901157214,Bankstown - South,Bankstown,Sydney - Inner South West
2388,19522,39.8,0.663333333,11901157215,Bankstown - South,Bankstown,Sydney - Inner South West
3272,21291,54.53333333,0.908888889,11901157216,Bankstown - South,Bankstown,Sydney - Inner South West
3251,20672,54.18333333,0.903055556,11901157217,Bankstown - South,Bankstown,Sydney - Inner South West
3029,21451,50.48333333,0.841388889,11901157218,Bankstown - South,Bankstown,Sydney - Inner South West
2502,19694,41.7,0.695,11901157219,Bankstown - South,Bankstown,Sydney - Inner South West
3129,21302,52.15,0.869166667,11901157220,Bankstown - South,Bankstown,Sydney - Inner South West
3189,22020,53.15,0.885833333,11901157221,Bankstown - South,Bankstown,Sydney - Inner South West
2803,20095,46.71666667,0.778611111,11901157222,Bankstown - South,Bankstown,Sydney - Inner South West
3181,20899,53.01666667,0.883611111,11901157223,Bankstown - South,Bankstown,Sydney - Inner South West
3072,20559,51.2,0.853333333,11901157224,Bankstown - South,Bankstown,Sydney - Inner South West
2485,19667,41.41666667,0.690277778,11901157225,Bankstown - South,Bankstown,Sydney - Inner South West
3551,21683,59.18333333,0.986388889,11901157226,Bankstown - South,Bankstown,Sydney - Inner South West
3421,21629,57.01666667,0.950277778,11901157227,Bankstown - South,Bankstown,Sydney - Inner South West
2192,19243,36.53333333,0.608888889,11901157228,Bankstown - South,Bankstown,Sydney - Inner South West
3263,20829,54.38333333,0.906388889,11901157229,Bankstown - South,Bankstown,Sydney - Inner South West
2630,19858,43.83333333,0.730555556,11901157230,Bankstown - South,Bankstown,Sydney - Inner South West
2622,19854,43.7,0.728333333,11901157231,Bankstown - South,Bankstown,Sydney - Inner South West
3312,25544,55.2,0.92,11901157232,Bankstown - South,Bankstown,Sydney - Inner South West
3481,21936,58.01666667,0.966944444,11901157233,Bankstown - South,Bankstown,Sydney - Inner South West
3249,21200,54.15,0.9025,11901157234,Bankstown - South,Bankstown,Sydney - Inner South West
2763,20030,46.05,0.7675,11901157235,Bankstown - South,Bankstown,Sydney - Inner South West
3195,20896,53.25,0.8875,11901157236,Bankstown - South,Bankstown,Sydney - Inner South West
2979,20293,49.65,0.8275,11901157237,Bankstown - South,Bankstown,Sydney - Inner South West
3479,21556,57.98333333,0.966388889,11901157238,Bankstown - South,Bankstown,Sydney - Inner South West
3352,25315,55.86666667,0.931111111,11901157239,Bankstown - South,Bankstown,Sydney - Inner South West
3381,21383,56.35,0.939166667,11901157240,Bankstown - South,Bankstown,Sydney - Inner South West
2503,19705,41.71666667,0.695277778,11901157241,Bankstown - South,Bankstown,Sydney - Inner South West
2866,20142,47.76666667,0.796111111,11901157242,Bankstown - South,Bankstown,Sydney - Inner South West
3263,21211,54.38333333,0.906388889,11901157243,Bankstown - South,Bankstown,Sydney - Inner South West
2449,19602,40.81666667,0.680277778,11901157244,Bankstown - South,Bankstown,Sydney - Inner South West
2252,14103,37.53333333,0.625555556,11902136201,Belmore - Belfield,Canterbury,Sydney - Inner South West
2430,14351,40.5,0.675,11902136202,Belmore - Belfield,Canterbury,Sydney - Inner South West
2494,14611,41.56666667,0.692777778,11902136203,Belmore - Belfield,Canterbury,Sydney - Inner South West
2390,14246,39.83333333,0.663888889,11902136204,Belmore - Belfield,Canterbury,Sydney - Inner South West
2531,13908,42.18333333,0.703055556,11902136205,Belmore - Belfield,Canterbury,Sydney - Inner South West
2623,14704,43.71666667,0.728611111,11902136206,Belmore - Belfield,Canterbury,Sydney - Inner South West
3544,13401,59.06666667,0.984444444,11902136207,Belmore - Belfield,Canterbury,Sydney - Inner South West
3402,13225,56.7,0.945,11902136208,Belmore - Belfield,Canterbury,Sydney - Inner South West
3190,12931,53.16666667,0.886111111,11902136209,Belmore - Belfield,Canterbury,Sydney - Inner South West
2563,14622,42.71666667,0.711944444,11902136210,Belmore - Belfield,Canterbury,Sydney - Inner South West
2629,14179,43.81666667,0.730277778,11902136211,Belmore - Belfield,Canterbury,Sydney - Inner South West
2854,16768,47.56666667,0.792777778,11902136212,Belmore - Belfield,Canterbury,Sydney - Inner South West
2372,16748,39.53333333,0.658888889,11902136213,Belmore - Belfield,Canterbury,Sydney - Inner South West
2702,16600,45.03333333,0.750555556,11902136214,Belmore - Belfield,Canterbury,Sydney - Inner South West
2825,16743,47.08333333,0.784722222,11902136215,Belmore - Belfield,Canterbury,Sydney - Inner South West
2526,17719,42.1,0.701666667,11902136216,Belmore - Belfield,Canterbury,Sydney - Inner South West
2556,16775,42.6,0.71,11902136217,Belmore - Belfield,Canterbury,Sydney - Inner South West
2632,16679,43.86666667,0.731111111,11902136218,Belmore - Belfield,Canterbury,Sydney - Inner South West
2503,16315,41.71666667,0.695277778,11902136219,Belmore - Belfield,Canterbury,Sydney - Inner South West
2609,15816,43.48333333,0.724722222,11902136220,Belmore - Belfield,Canterbury,Sydney - Inner South West
2540,16591,42.33333333,0.705555556,11902136221,Belmore - Belfield,Canterbury,Sydney - Inner South West
2770,16925,46.16666667,0.769444444,11902136222,Belmore - Belfield,Canterbury,Sydney - Inner South West
2636,16487,43.93333333,0.732222222,11902136223,Belmore - Belfield,Canterbury,Sydney - Inner South West
2799,17442,46.65,0.7775,11902136224,Belmore - Belfield,Canterbury,Sydney - Inner South West
2531,13459,42.18333333,0.703055556,11902136225,Belmore - Belfield,Canterbury,Sydney - Inner South West
2903,17231,48.38333333,0.806388889,11902136226,Belmore - Belfield,Canterbury,Sydney - Inner South West
2526,13447,42.1,0.701666667,11902136227,Belmore - Belfield,Canterbury,Sydney - Inner South West
2432,14357,40.53333333,0.675555556,11902136228,Belmore - Belfield,Canterbury,Sydney - Inner South West
2849,17490,47.48333333,0.791388889,11902136229,Belmore - Belfield,Canterbury,Sydney - Inner South West
2375,14313,39.58333333,0.659722222,11902136230,Belmore - Belfield,Canterbury,Sydney - Inner South West
2250,14133,37.5,0.625,11902136231,Belmore - Belfield,Canterbury,Sydney - Inner South West
2086,13919,34.76666667,0.579444444,11902136232,Belmore - Belfield,Canterbury,Sydney - Inner South West
2295,14187,38.25,0.6375,11902136233,Belmore - Belfield,Canterbury,Sydney - Inner South West
2069,13881,34.48333333,0.574722222,11902136234,Belmore - Belfield,Canterbury,Sydney - Inner South West
2152,13951,35.86666667,0.597777778,11902136235,Belmore - Belfield,Canterbury,Sydney - Inner South West
2271,14172,37.85,0.630833333,11902136236,Belmore - Belfield,Canterbury,Sydney - Inner South West
2152,14003,35.86666667,0.597777778,11902136237,Belmore - Belfield,Canterbury,Sydney - Inner South West
2321,14159,38.68333333,0.644722222,11902136238,Belmore - Belfield,Canterbury,Sydney - Inner South West
2526,13925,42.1,0.701666667,11902136239,Belmore - Belfield,Canterbury,Sydney - Inner South West
2324,14164,38.73333333,0.645555556,11902136240,Belmore - Belfield,Canterbury,Sydney - Inner South West
2177,13993,36.28333333,0.604722222,11902136241,Belmore - Belfield,Canterbury,Sydney - Inner South West
2170,13989,36.16666667,0.602777778,11902136242,Belmore - Belfield,Canterbury,Sydney - Inner South West
2057,13853,34.28333333,0.571388889,11902136243,Belmore - Belfield,Canterbury,Sydney - Inner South West
1733,12380,28.88333333,0.481388889,11902136301,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2003,12769,33.38333333,0.556388889,11902136302,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2200,13035,36.66666667,0.611111111,11902136303,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2411,13322,40.18333333,0.669722222,11902136304,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2570,13978,42.83333333,0.713888889,11902136305,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2211,13015,36.85,0.614166667,11902136306,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2072,12867,34.53333333,0.575555556,11902136307,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
1811,12498,30.18333333,0.503055556,11902136308,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
1632,12250,27.2,0.453333333,11902136309,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
1814,12518,30.23333333,0.503888889,11902136310,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2050,12868,34.16666667,0.569444444,11902136311,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2005,11033,33.41666667,0.556944444,11902136312,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2165,11226,36.08333333,0.601388889,11902136313,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2495,14003,41.58333333,0.693055556,11902136314,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
3144,11894,52.4,0.873333333,11902136315,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
3170,12145,52.83333333,0.880555556,11902136316,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
1711,12337,28.51666667,0.475277778,11902136317,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2023,12816,33.71666667,0.561944444,11902136318,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2577,13911,42.95,0.715833333,11902136319,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
2370,13294,39.5,0.658333333,11902136320,Canterbury (South) - Campsie,Canterbury,Sydney - Inner South West
